"Fecha","Horas","O3","NO2","CO","SO2","PM_10","PM_2.5"
2023-07-14,0S,18,8,17,2,51,76
2023-07-14,1H 0M 0S,13,10,17,2,45,75
2023-07-14,2H 0M 0S,10,10,17,2,45,75
2023-07-14,3H 0M 0S,5,13,17,2,44,75
2023-07-14,4H 0M 0S,4,14,17,2,44,75
2023-07-14,5H 0M 0S,3,14,17,2,44,73
2023-07-14,6H 0M 0S,1,12,17,2,45,75
2023-07-14,7H 0M 0S,2,11,17,2,44,75
2023-07-14,8H 0M 0S,4,12,18,2,44,73
2023-07-14,9H 0M 0S,6,19,18,2,44,73
2023-07-14,10H 0M 0S,21,12,19,2,43,75
2023-07-14,11H 0M 0S,25,10,19,2,44,76
2023-07-14,12H 0M 0S,35,11,19,2,44,75
2023-07-14,13H 0M 0S,40,7,19,2,43,73
2023-07-14,14H 0M 0S,39,5,19,2,43,75
2023-07-14,15H 0M 0S,40,5,18,2,41,NA
2023-07-14,16H 0M 0S,39,7,18,2,40,NA
2023-07-14,17H 0M 0S,35,5,17,2,40,NA
2023-07-14,18H 0M 0S,34,4,16,2,39,NA
2023-07-14,19H 0M 0S,25,9,16,2,38,NA
2023-07-14,20H 0M 0S,22,9,16,2,38,NA
2023-07-14,21H 0M 0S,18,11,16,2,36,NA
2023-07-14,22H 0M 0S,14,13,16,2,36,72
2023-07-14,23H 0M 0S,10,13,16,2,38,73
2023-07-15,0S,15,8,17,2,39,76
2023-07-15,1H 0M 0S,15,7,17,2,39,76
2023-07-15,2H 0M 0S,14,6,17,2,39,76
2023-07-15,3H 0M 0S,13,5,16,2,39,76
2023-07-15,4H 0M 0S,9,7,16,2,38,76
2023-07-15,5H 0M 0S,6,10,16,2,38,76
2023-07-15,6H 0M 0S,2,11,16,2,36,75
2023-07-15,7H 0M 0S,2,11,16,2,38,76
2023-07-15,8H 0M 0S,4,14,16,2,39,78
2023-07-15,9H 0M 0S,12,10,16,2,39,78
2023-07-15,10H 0M 0S,19,10,17,2,39,76
2023-07-15,11H 0M 0S,31,7,17,2,39,76
2023-07-15,12H 0M 0S,36,7,17,2,39,76
2023-07-15,13H 0M 0S,38,3,17,2,39,78
2023-07-15,14H 0M 0S,33,3,17,2,40,76
2023-07-15,15H 0M 0S,33,3,17,2,40,76
2023-07-15,16H 0M 0S,34,4,16,2,40,76
2023-07-15,17H 0M 0S,35,5,16,2,40,75
2023-07-15,18H 0M 0S,34,5,15,2,41,76
2023-07-15,19H 0M 0S,31,7,15,2,41,76
2023-07-15,20H 0M 0S,22,11,15,2,43,76
2023-07-15,21H 0M 0S,19,9,15,2,44,78
2023-07-15,22H 0M 0S,19,7,16,2,45,79
2023-07-15,23H 0M 0S,19,7,16,2,44,78
2023-07-16,0S,21,5,16,2,44,78
2023-07-16,1H 0M 0S,25,3,16,2,45,78
2023-07-16,2H 0M 0S,23,4,16,2,45,78
2023-07-16,3H 0M 0S,16,7,16,2,45,79
2023-07-16,4H 0M 0S,15,6,16,2,45,79
2023-07-16,5H 0M 0S,14,6,16,2,45,78
2023-07-16,6H 0M 0S,NA,NA,16,2,45,78
2023-07-16,7H 0M 0S,NA,NA,16,2,44,76
2023-07-16,8H 0M 0S,NA,NA,NA,2,43,76
2023-07-16,9H 0M 0S,NA,NA,NA,2,43,76
2023-07-16,10H 0M 0S,NA,NA,NA,2,43,NA
2023-07-16,11H 0M 0S,NA,NA,NA,NA,NA,NA
2023-07-16,12H 0M 0S,NA,NA,NA,NA,NA,NA
2023-07-16,13H 0M 0S,NA,NA,NA,NA,NA,NA
2023-07-16,14H 0M 0S,NA,NA,NA,NA,NA,NA
2023-07-16,15H 0M 0S,NA,NA,NA,NA,NA,NA
2023-07-16,16H 0M 0S,NA,NA,NA,NA,NA,NA
2023-07-16,17H 0M 0S,NA,NA,NA,NA,NA,NA
2023-07-16,18H 0M 0S,NA,NA,NA,NA,NA,NA
2023-07-16,19H 0M 0S,NA,NA,NA,NA,NA,NA
2023-07-16,20H 0M 0S,NA,NA,NA,NA,NA,NA
2023-07-16,21H 0M 0S,NA,NA,NA,NA,NA,NA
2023-07-16,22H 0M 0S,NA,NA,NA,NA,NA,NA
2023-07-16,23H 0M 0S,NA,NA,NA,NA,NA,NA
2023-07-17,0S,NA,NA,NA,NA,NA,NA
2023-07-17,1H 0M 0S,NA,NA,NA,NA,NA,NA
2023-07-17,2H 0M 0S,NA,NA,NA,NA,NA,NA
2023-07-17,3H 0M 0S,NA,NA,NA,NA,NA,NA
2023-07-17,4H 0M 0S,NA,NA,NA,NA,NA,NA
2023-07-17,5H 0M 0S,NA,NA,NA,NA,NA,NA
2023-07-17,6H 0M 0S,NA,NA,NA,NA,NA,NA
2023-07-17,7H 0M 0S,NA,NA,NA,NA,NA,NA
2023-07-17,8H 0M 0S,NA,NA,NA,NA,NA,NA
2023-07-17,9H 0M 0S,NA,NA,NA,NA,NA,NA
2023-07-17,10H 0M 0S,NA,NA,NA,NA,NA,NA
2023-07-17,11H 0M 0S,NA,NA,NA,NA,NA,NA
2023-07-17,12H 0M 0S,NA,NA,NA,NA,NA,NA
2023-07-17,13H 0M 0S,NA,NA,NA,NA,NA,NA
2023-07-17,14H 0M 0S,NA,NA,NA,NA,NA,NA
2023-07-17,15H 0M 0S,NA,NA,NA,NA,NA,NA
2023-07-17,16H 0M 0S,NA,NA,NA,NA,NA,NA
2023-07-17,17H 0M 0S,NA,NA,NA,NA,NA,NA
2023-07-17,18H 0M 0S,NA,NA,NA,NA,NA,NA
2023-07-17,19H 0M 0S,NA,NA,NA,NA,NA,NA
2023-07-17,20H 0M 0S,NA,NA,NA,NA,NA,NA
2023-07-17,21H 0M 0S,NA,NA,NA,NA,NA,NA
2023-07-17,22H 0M 0S,NA,NA,NA,NA,NA,NA
2023-07-17,23H 0M 0S,NA,NA,NA,NA,NA,NA
2023-07-18,0S,NA,NA,NA,NA,NA,NA
2023-07-18,1H 0M 0S,NA,NA,NA,NA,NA,NA
2023-07-18,2H 0M 0S,NA,NA,NA,NA,NA,NA
2023-07-18,3H 0M 0S,NA,NA,NA,NA,NA,NA
2023-07-18,4H 0M 0S,NA,NA,NA,NA,NA,NA
2023-07-18,5H 0M 0S,NA,NA,NA,NA,NA,NA
2023-07-18,6H 0M 0S,NA,NA,NA,NA,NA,NA
2023-07-18,7H 0M 0S,NA,NA,NA,NA,NA,NA
2023-07-18,8H 0M 0S,NA,NA,NA,NA,NA,NA
2023-07-18,9H 0M 0S,NA,NA,NA,NA,NA,NA
2023-07-18,10H 0M 0S,NA,NA,NA,NA,NA,NA
2023-07-18,11H 0M 0S,NA,NA,NA,NA,NA,NA
2023-07-18,12H 0M 0S,NA,NA,NA,NA,NA,NA
2023-07-18,13H 0M 0S,NA,NA,NA,NA,NA,NA
2023-07-18,14H 0M 0S,NA,NA,NA,NA,NA,NA
2023-07-18,15H 0M 0S,NA,NA,NA,NA,NA,NA
2023-07-18,16H 0M 0S,NA,NA,NA,NA,NA,NA
2023-07-18,17H 0M 0S,NA,NA,NA,NA,NA,NA
2023-07-18,18H 0M 0S,NA,NA,NA,NA,NA,NA
2023-07-18,19H 0M 0S,NA,NA,NA,NA,NA,NA
2023-07-18,20H 0M 0S,NA,NA,NA,NA,NA,NA
2023-07-18,21H 0M 0S,NA,NA,NA,NA,NA,NA
2023-07-18,22H 0M 0S,NA,NA,NA,NA,NA,NA
2023-07-18,23H 0M 0S,NA,NA,NA,NA,NA,NA
2023-07-19,0S,NA,NA,NA,NA,NA,NA
2023-07-19,1H 0M 0S,NA,NA,NA,NA,NA,NA
2023-07-19,2H 0M 0S,NA,NA,NA,NA,NA,NA
2023-07-19,3H 0M 0S,NA,NA,NA,NA,NA,NA
2023-07-19,4H 0M 0S,NA,NA,NA,NA,NA,NA
2023-07-19,5H 0M 0S,NA,NA,NA,NA,NA,NA
2023-07-19,6H 0M 0S,NA,NA,NA,NA,NA,NA
2023-07-19,7H 0M 0S,NA,NA,NA,NA,NA,NA
2023-07-19,8H 0M 0S,NA,NA,NA,NA,NA,NA
2023-07-19,9H 0M 0S,NA,NA,NA,NA,NA,NA
2023-07-19,10H 0M 0S,NA,NA,NA,NA,NA,NA
2023-07-19,11H 0M 0S,NA,NA,NA,NA,NA,NA
2023-07-19,12H 0M 0S,28,8,NA,NA,NA,NA
2023-07-19,13H 0M 0S,38,9,NA,NA,NA,NA
2023-07-19,14H 0M 0S,43,5,NA,NA,NA,NA
2023-07-19,15H 0M 0S,35,5,NA,NA,NA,NA
2023-07-19,16H 0M 0S,24,8,NA,NA,NA,NA
2023-07-19,17H 0M 0S,21,11,16,NA,NA,NA
2023-07-19,18H 0M 0S,19,11,16,NA,NA,NA
2023-07-19,19H 0M 0S,18,10,17,NA,NA,NA
2023-07-19,20H 0M 0S,11,14,17,NA,NA,NA
2023-07-19,21H 0M 0S,15,10,17,NA,NA,NA
2023-07-19,22H 0M 0S,15,8,17,NA,NA,NA
2023-07-19,23H 0M 0S,7,14,17,NA,NA,NA
2023-07-20,0S,11,9,17,NA,NA,NA
2023-07-20,1H 0M 0S,11,8,17,NA,NA,NA
2023-07-20,2H 0M 0S,11,8,17,NA,NA,NA
2023-07-20,3H 0M 0S,6,11,17,NA,NA,NA
2023-07-20,4H 0M 0S,4,11,17,NA,NA,NA
2023-07-20,5H 0M 0S,1,12,16,2,39,NA
2023-07-20,6H 0M 0S,2,11,16,2,39,NA
2023-07-20,7H 0M 0S,3,10,16,2,39,67
2023-07-20,8H 0M 0S,6,9,16,2,39,67
2023-07-20,9H 0M 0S,11,9,16,2,39,67
2023-07-20,10H 0M 0S,15,10,17,2,38,67
2023-07-20,11H 0M 0S,24,9,17,2,36,67
2023-07-20,12H 0M 0S,32,4,17,2,36,67
2023-07-20,13H 0M 0S,35,2,17,2,35,66
2023-07-20,14H 0M 0S,34,3,17,2,34,NA
2023-07-20,15H 0M 0S,31,2,16,2,34,NA
2023-07-20,16H 0M 0S,31,2,16,2,33,NA
2023-07-20,17H 0M 0S,30,3,16,2,31,NA
2023-07-20,18H 0M 0S,25,7,15,2,30,NA
2023-07-20,19H 0M 0S,22,8,15,2,30,NA
2023-07-20,20H 0M 0S,17,11,15,2,30,NA
2023-07-20,21H 0M 0S,15,10,15,2,30,NA
2023-07-20,22H 0M 0S,13,9,16,2,31,NA
2023-07-20,23H 0M 0S,16,6,16,2,31,NA
2023-07-21,0S,16,5,16,2,30,NA
2023-07-21,1H 0M 0S,15,5,16,2,30,NA
2023-07-21,2H 0M 0S,15,5,16,2,30,NA
2023-07-21,3H 0M 0S,16,4,16,2,30,NA
2023-07-21,4H 0M 0S,15,4,16,2,29,NA
2023-07-21,5H 0M 0S,8,8,15,2,29,NA
2023-07-21,6H 0M 0S,3,11,15,2,28,NA
2023-07-21,7H 0M 0S,2,10,15,2,26,NA
2023-07-21,8H 0M 0S,5,10,16,2,26,NA
2023-07-21,9H 0M 0S,12,9,16,2,26,NA
2023-07-21,10H 0M 0S,17,12,17,2,26,NA
2023-07-21,11H 0M 0S,28,8,17,2,28,NA
2023-07-21,12H 0M 0S,34,7,17,2,28,NA
2023-07-21,13H 0M 0S,39,4,17,2,28,NA
2023-07-21,14H 0M 0S,36,4,17,2,28,NA
2023-07-21,15H 0M 0S,34,3,17,2,28,NA
2023-07-21,16H 0M 0S,29,4,16,2,28,NA
2023-07-21,17H 0M 0S,22,8,16,2,29,NA
2023-07-21,18H 0M 0S,10,18,16,2,29,NA
2023-07-21,19H 0M 0S,11,17,16,2,29,NA
2023-07-21,20H 0M 0S,14,13,17,2,28,NA
2023-07-21,21H 0M 0S,17,12,17,2,26,NA
2023-07-21,22H 0M 0S,14,15,17,2,25,NA
2023-07-21,23H 0M 0S,11,15,18,2,25,NA
2023-07-22,0S,11,12,18,2,26,NA
2023-07-22,1H 0M 0S,11,9,19,2,26,NA
2023-07-22,2H 0M 0S,10,8,18,2,26,NA
2023-07-22,3H 0M 0S,9,8,18,2,26,NA
2023-07-22,4H 0M 0S,3,12,17,2,26,NA
2023-07-22,5H 0M 0S,2,12,17,2,26,NA
2023-07-22,6H 0M 0S,4,10,17,2,26,NA
2023-07-22,7H 0M 0S,2,11,17,2,26,NA
2023-07-22,8H 0M 0S,4,10,17,2,26,NA
2023-07-22,9H 0M 0S,10,10,17,2,26,NA
2023-07-22,10H 0M 0S,15,10,17,2,26,NA
2023-07-22,11H 0M 0S,24,7,17,2,26,NA
2023-07-22,12H 0M 0S,31,8,18,2,26,NA
2023-07-22,13H 0M 0S,34,9,17,2,28,NA
2023-07-22,14H 0M 0S,34,9,18,2,28,NA
2023-07-22,15H 0M 0S,31,7,18,2,28,NA
2023-07-22,16H 0M 0S,18,9,17,2,29,NA
2023-07-22,17H 0M 0S,21,8,17,2,26,NA
2023-07-22,18H 0M 0S,17,10,17,2,25,NA
2023-07-22,19H 0M 0S,15,9,17,2,26,NA
2023-07-22,20H 0M 0S,16,7,17,2,28,NA
2023-07-22,21H 0M 0S,14,8,17,2,28,NA
2023-07-22,22H 0M 0S,10,11,17,2,28,NA
2023-07-22,23H 0M 0S,13,7,17,2,26,NA
2023-07-23,0S,9,9,17,2,28,NA
2023-07-23,1H 0M 0S,11,7,17,2,28,NA
2023-07-23,2H 0M 0S,14,4,17,2,28,NA
2023-07-23,3H 0M 0S,16,3,17,2,26,NA
2023-07-23,4H 0M 0S,17,3,16,2,26,NA
2023-07-23,5H 0M 0S,11,6,16,2,25,NA
2023-07-23,6H 0M 0S,6,9,16,2,25,NA
2023-07-23,7H 0M 0S,4,10,16,2,25,NA
2023-07-23,8H 0M 0S,6,9,16,2,24,NA
2023-07-23,9H 0M 0S,11,8,16,2,25,NA
2023-07-23,10H 0M 0S,21,6,16,2,24,NA
2023-07-23,11H 0M 0S,25,4,16,2,24,NA
2023-07-23,12H 0M 0S,24,6,16,2,24,NA
2023-07-23,13H 0M 0S,25,5,16,2,23,NA
2023-07-23,14H 0M 0S,23,7,16,2,21,NA
2023-07-23,15H 0M 0S,27,5,16,2,21,NA
2023-07-23,16H 0M 0S,34,3,16,2,21,NA
2023-07-23,17H 0M 0S,28,6,16,2,21,NA
2023-07-23,18H 0M 0S,15,11,16,2,23,NA
2023-07-23,19H 0M 0S,11,12,16,2,21,NA
2023-07-23,20H 0M 0S,15,7,16,2,20,NA
2023-07-23,21H 0M 0S,9,10,17,2,20,NA
2023-07-23,22H 0M 0S,8,10,17,2,20,NA
2023-07-23,23H 0M 0S,11,7,17,2,20,NA
2023-07-24,0S,9,8,17,2,19,NA
2023-07-24,1H 0M 0S,5,10,17,2,18,NA
2023-07-24,2H 0M 0S,13,5,17,2,18,NA
2023-07-24,3H 0M 0S,15,4,17,2,19,NA
2023-07-24,4H 0M 0S,13,4,16,2,18,NA
2023-07-24,5H 0M 0S,5,8,16,2,19,NA
2023-07-24,6H 0M 0S,6,8,16,2,19,NA
2023-07-24,7H 0M 0S,4,11,16,2,19,NA
2023-07-24,8H 0M 0S,5,10,16,2,19,NA
2023-07-24,9H 0M 0S,11,9,16,2,18,NA
2023-07-24,10H 0M 0S,13,9,16,2,19,NA
2023-07-24,11H 0M 0S,16,10,16,2,19,NA
2023-07-24,12H 0M 0S,25,8,17,2,19,NA
2023-07-24,13H 0M 0S,23,11,17,2,20,NA
2023-07-24,14H 0M 0S,26,9,17,2,21,NA
2023-07-24,15H 0M 0S,26,7,17,2,21,NA
2023-07-24,16H 0M 0S,20,8,17,2,23,NA
2023-07-24,17H 0M 0S,19,9,17,2,21,NA
2023-07-24,18H 0M 0S,20,9,17,2,21,NA
2023-07-24,19H 0M 0S,12,12,17,2,23,NA
2023-07-24,20H 0M 0S,11,11,17,2,23,NA
2023-07-24,21H 0M 0S,11,11,17,2,23,NA
2023-07-24,22H 0M 0S,8,11,17,2,23,NA
2023-07-24,23H 0M 0S,7,12,17,2,24,NA
2023-07-25,0S,6,11,17,2,24,NA
2023-07-25,1H 0M 0S,7,10,18,2,24,NA
2023-07-25,2H 0M 0S,11,4,17,2,23,NA
2023-07-25,3H 0M 0S,11,5,17,2,23,NA
2023-07-25,4H 0M 0S,8,7,17,2,23,NA
2023-07-25,5H 0M 0S,5,9,16,2,23,NA
2023-07-25,6H 0M 0S,2,9,16,2,23,NA
2023-07-25,7H 0M 0S,1,10,16,2,24,NA
2023-07-25,8H 0M 0S,2,12,17,2,24,NA
2023-07-25,9H 0M 0S,6,13,17,2,24,NA
2023-07-25,10H 0M 0S,11,13,18,2,24,NA
2023-07-25,11H 0M 0S,17,12,19,2,25,NA
2023-07-25,12H 0M 0S,29,10,19,2,25,NA
2023-07-25,13H 0M 0S,34,5,19,2,24,NA
2023-07-25,14H 0M 0S,31,6,19,2,24,NA
2023-07-25,15H 0M 0S,29,5,19,2,23,NA
2023-07-25,16H 0M 0S,30,4,18,2,21,NA
2023-07-25,17H 0M 0S,29,4,17,2,21,NA
2023-07-25,18H 0M 0S,24,6,16,2,21,NA
2023-07-25,19H 0M 0S,19,7,16,2,21,NA
2023-07-25,20H 0M 0S,15,9,16,2,21,NA
2023-07-25,21H 0M 0S,13,10,16,2,23,NA
2023-07-25,22H 0M 0S,11,9,16,2,24,NA
2023-07-25,23H 0M 0S,11,9,16,2,24,NA
2023-07-26,0S,9,10,16,2,25,NA
2023-07-26,1H 0M 0S,13,6,16,2,26,NA
2023-07-26,2H 0M 0S,14,4,16,2,28,NA
2023-07-26,3H 0M 0S,11,5,16,2,28,NA
2023-07-26,4H 0M 0S,9,7,16,2,29,NA
2023-07-26,5H 0M 0S,3,10,15,2,30,NA
2023-07-26,6H 0M 0S,2,11,15,2,31,NA
2023-07-26,7H 0M 0S,2,10,15,2,33,NA
2023-07-26,8H 0M 0S,4,11,16,2,34,NA
2023-07-26,9H 0M 0S,6,16,16,2,36,NA
2023-07-26,10H 0M 0S,13,13,17,2,38,NA
2023-07-26,11H 0M 0S,23,8,17,2,39,NA
2023-07-26,12H 0M 0S,30,8,17,2,40,NA
2023-07-26,13H 0M 0S,39,8,18,2,40,NA
2023-07-26,14H 0M 0S,36,5,18,2,41,72
2023-07-26,15H 0M 0S,29,5,17,2,43,72
2023-07-26,16H 0M 0S,30,3,17,2,44,72
2023-07-26,17H 0M 0S,28,5,16,2,45,72
2023-07-26,18H 0M 0S,22,7,16,2,51,73
2023-07-26,19H 0M 0S,18,7,16,2,52,73
2023-07-26,20H 0M 0S,19,7,16,2,52,75
2023-07-26,21H 0M 0S,19,7,16,2,51,73
2023-07-26,22H 0M 0S,18,8,16,2,51,73
2023-07-26,23H 0M 0S,21,7,16,2,45,73
2023-07-27,0S,22,5,16,2,45,NA
2023-07-27,1H 0M 0S,17,8,16,2,44,NA
2023-07-27,2H 0M 0S,20,5,16,2,44,NA
2023-07-27,3H 0M 0S,16,7,16,2,43,NA
2023-07-27,4H 0M 0S,18,6,15,2,41,NA
2023-07-27,5H 0M 0S,14,10,15,2,41,NA
2023-07-27,6H 0M 0S,4,12,15,2,41,NA
2023-07-27,7H 0M 0S,1,12,15,2,40,NA
2023-07-27,8H 0M 0S,6,13,15,2,40,NA
2023-07-27,9H 0M 0S,11,11,16,2,38,NA
2023-07-27,10H 0M 0S,12,13,16,2,36,70
2023-07-27,11H 0M 0S,21,10,17,2,35,NA
2023-07-27,12H 0M 0S,27,9,17,2,35,NA
2023-07-27,13H 0M 0S,27,7,17,2,35,NA
2023-07-27,14H 0M 0S,25,9,18,2,35,NA
2023-07-27,15H 0M 0S,26,8,18,2,35,NA
2023-07-27,16H 0M 0S,27,10,17,2,35,NA
2023-07-27,17H 0M 0S,28,12,17,2,35,NA
2023-07-27,18H 0M 0S,31,8,17,2,34,NA
2023-07-27,19H 0M 0S,26,10,17,2,33,NA
2023-07-27,20H 0M 0S,19,10,17,2,34,NA
2023-07-27,21H 0M 0S,14,10,17,2,34,69
2023-07-27,22H 0M 0S,16,10,17,2,34,69
2023-07-27,23H 0M 0S,19,7,17,2,34,69
2023-07-28,0S,20,5,17,2,34,69
2023-07-28,1H 0M 0S,19,5,16,2,34,69
2023-07-28,2H 0M 0S,21,5,16,2,34,69
2023-07-28,3H 0M 0S,12,10,16,2,33,69
2023-07-28,4H 0M 0S,15,8,16,2,33,NA
2023-07-28,5H 0M 0S,7,10,16,2,33,NA
2023-07-28,6H 0M 0S,3,14,16,2,33,NA
2023-07-28,7H 0M 0S,2,13,16,2,34,NA
2023-07-28,8H 0M 0S,5,13,16,2,34,NA
2023-07-28,9H 0M 0S,12,15,17,2,34,NA
2023-07-28,10H 0M 0S,19,12,17,2,34,NA
2023-07-28,11H 0M 0S,24,9,18,2,33,NA
2023-07-28,12H 0M 0S,32,4,18,2,31,NA
2023-07-28,13H 0M 0S,36,4,18,2,30,NA
2023-07-28,14H 0M 0S,37,3,17,2,29,NA
2023-07-28,15H 0M 0S,34,2,17,2,28,NA
2023-07-28,16H 0M 0S,32,2,16,2,26,NA
2023-07-28,17H 0M 0S,24,6,16,2,30,NA
2023-07-28,18H 0M 0S,19,8,15,2,33,NA
2023-07-28,19H 0M 0S,14,9,15,2,33,NA
2023-07-28,20H 0M 0S,14,10,16,2,30,NA
2023-07-28,21H 0M 0S,13,11,16,2,30,NA
2023-07-28,22H 0M 0S,11,14,16,2,29,NA
2023-07-28,23H 0M 0S,10,15,17,2,29,NA
2023-07-29,0S,10,13,17,2,29,NA
2023-07-29,1H 0M 0S,15,8,17,2,29,NA
2023-07-29,2H 0M 0S,9,9,17,2,29,NA
2023-07-29,3H 0M 0S,4,14,17,2,30,NA
2023-07-29,4H 0M 0S,2,12,17,2,30,NA
2023-07-29,5H 0M 0S,4,11,17,2,30,NA
2023-07-29,6H 0M 0S,2,12,17,2,30,NA
2023-07-29,7H 0M 0S,1,11,17,2,29,NA
2023-07-29,8H 0M 0S,6,10,17,2,29,NA
2023-07-29,9H 0M 0S,11,9,17,2,28,NA
2023-07-29,10H 0M 0S,17,9,18,2,28,NA
2023-07-29,11H 0M 0S,24,9,18,2,28,NA
2023-07-29,12H 0M 0S,31,6,18,2,28,NA
2023-07-29,13H 0M 0S,45,7,17,4,28,NA
2023-07-29,14H 0M 0S,37,6,17,4,28,NA
2023-07-29,15H 0M 0S,36,3,17,4,29,NA
2023-07-29,16H 0M 0S,31,5,17,4,29,NA
2023-07-29,17H 0M 0S,28,9,17,4,26,NA
2023-07-29,18H 0M 0S,24,9,16,4,25,NA
2023-07-29,19H 0M 0S,15,10,16,4,25,NA
2023-07-29,20H 0M 0S,19,8,16,4,25,NA
2023-07-29,21H 0M 0S,11,10,17,4,25,NA
2023-07-29,22H 0M 0S,6,13,17,4,26,NA
2023-07-29,23H 0M 0S,12,10,17,4,26,NA
2023-07-30,0S,11,9,17,4,26,NA
2023-07-30,1H 0M 0S,14,8,17,4,25,NA
2023-07-30,2H 0M 0S,16,5,17,4,25,NA
2023-07-30,3H 0M 0S,16,3,17,4,25,NA
2023-07-30,4H 0M 0S,11,6,16,4,25,NA
2023-07-30,5H 0M 0S,8,7,16,4,24,NA
2023-07-30,6H 0M 0S,6,7,16,4,24,NA
2023-07-30,7H 0M 0S,4,9,16,4,24,NA
2023-07-30,8H 0M 0S,5,9,16,2,25,NA
2023-07-30,9H 0M 0S,7,8,16,2,25,NA
2023-07-30,10H 0M 0S,11,6,16,2,25,NA
2023-07-30,11H 0M 0S,21,4,16,2,25,NA
2023-07-30,12H 0M 0S,27,4,16,2,26,NA
2023-07-30,13H 0M 0S,29,3,16,2,26,NA
2023-07-30,14H 0M 0S,25,6,16,2,26,NA
2023-07-30,15H 0M 0S,29,4,16,2,25,NA
2023-07-30,16H 0M 0S,26,5,16,2,25,NA
2023-07-30,17H 0M 0S,24,6,16,2,23,NA
2023-07-30,18H 0M 0S,15,7,16,2,21,NA
2023-07-30,19H 0M 0S,14,6,16,2,21,NA
2023-07-30,20H 0M 0S,10,7,16,2,21,NA
2023-07-30,21H 0M 0S,6,10,16,2,21,NA
2023-07-30,22H 0M 0S,7,8,16,2,21,NA
2023-07-30,23H 0M 0S,6,8,16,2,23,NA
2023-07-31,0S,6,7,17,2,23,NA
2023-07-31,1H 0M 0S,8,5,17,2,23,NA
2023-07-31,2H 0M 0S,9,5,16,2,23,NA
2023-07-31,3H 0M 0S,10,5,16,2,23,NA
2023-07-31,4H 0M 0S,10,4,16,2,23,NA
2023-07-31,5H 0M 0S,7,5,16,2,23,NA
2023-07-31,6H 0M 0S,4,7,16,2,21,NA
2023-07-31,7H 0M 0S,3,9,15,2,21,NA
2023-07-31,8H 0M 0S,4,9,15,2,19,NA
2023-07-31,9H 0M 0S,11,7,16,2,19,NA
2023-07-31,10H 0M 0S,15,7,16,2,19,NA
2023-07-31,11H 0M 0S,21,5,16,2,19,NA
2023-07-31,12H 0M 0S,27,5,16,2,19,NA
2023-07-31,13H 0M 0S,21,8,16,2,20,NA
2023-07-31,14H 0M 0S,22,6,17,2,20,NA
2023-07-31,15H 0M 0S,18,10,17,2,19,NA
2023-07-31,16H 0M 0S,16,10,17,2,20,NA
2023-07-31,17H 0M 0S,18,9,17,2,20,NA
2023-07-31,18H 0M 0S,18,10,17,2,20,NA
2023-07-31,19H 0M 0S,9,18,17,2,20,NA
2023-07-31,20H 0M 0S,4,20,18,2,23,NA
2023-07-31,21H 0M 0S,6,13,18,2,23,NA
2023-07-31,22H 0M 0S,7,10,18,2,23,NA
2023-07-31,23H 0M 0S,12,6,18,2,23,NA
2023-08-01,0S,9,8,18,2,21,NA
2023-08-01,1H 0M 0S,8,7,18,2,21,NA
2023-08-01,2H 0M 0S,5,8,18,2,23,NA
2023-08-01,3H 0M 0S,4,9,17,2,23,NA
2023-08-01,4H 0M 0S,4,7,17,2,23,NA
2023-08-01,5H 0M 0S,1,9,16,2,23,NA
2023-08-01,6H 0M 0S,1,9,16,2,24,NA
2023-08-01,7H 0M 0S,2,9,16,2,24,NA
2023-08-01,8H 0M 0S,6,8,16,2,24,NA
2023-08-01,9H 0M 0S,11,8,17,2,24,NA
2023-08-01,10H 0M 0S,15,7,17,2,24,NA
2023-08-01,11H 0M 0S,18,7,17,2,24,NA
2023-08-01,12H 0M 0S,24,6,17,2,24,NA
2023-08-01,13H 0M 0S,28,NA,17,2,29,NA
2023-08-01,14H 0M 0S,27,NA,17,2,29,NA
2023-08-01,15H 0M 0S,29,NA,17,2,30,NA
2023-08-01,16H 0M 0S,24,NA,16,2,30,NA
2023-08-01,17H 0M 0S,10,14,16,2,31,NA
2023-08-01,18H 0M 0S,7,15,17,2,31,NA
2023-08-01,19H 0M 0S,13,14,17,2,30,NA
2023-08-01,20H 0M 0S,13,12,17,2,29,NA
2023-08-01,21H 0M 0S,10,16,17,2,28,NA
2023-08-01,22H 0M 0S,8,13,18,2,28,NA
2023-08-01,23H 0M 0S,3,14,18,2,28,NA
2023-08-02,0S,9,8,18,2,29,NA
2023-08-02,1H 0M 0S,8,7,18,2,28,NA
2023-08-02,2H 0M 0S,9,6,18,2,28,NA
2023-08-02,3H 0M 0S,9,6,17,2,28,NA
2023-08-02,4H 0M 0S,7,6,17,2,28,NA
2023-08-02,5H 0M 0S,4,8,16,2,28,NA
2023-08-02,6H 0M 0S,2,10,16,2,28,NA
2023-08-02,7H 0M 0S,6,8,16,2,28,NA
2023-08-02,8H 0M 0S,6,8,16,2,29,NA
2023-08-02,9H 0M 0S,8,10,16,2,29,NA
2023-08-02,10H 0M 0S,14,10,17,2,29,NA
2023-08-02,11H 0M 0S,21,10,17,2,30,NA
2023-08-02,12H 0M 0S,31,10,17,2,30,NA
2023-08-02,13H 0M 0S,43,8,18,2,25,NA
2023-08-02,14H 0M 0S,59,5,18,2,25,NA
2023-08-02,15H 0M 0S,37,3,17,2,25,NA
2023-08-02,16H 0M 0S,37,3,17,2,25,NA
