"Fecha","Horas","O3","NO2","CO","SO2","PM_10","PM_2.5"
2024-01-20,5H 0M 0S,19,4,NA,4,68,78
2024-01-20,6H 0M 0S,15,6,NA,4,68,78
2024-01-20,7H 0M 0S,12,8,NA,4,67,78
2024-01-20,8H 0M 0S,6,11,NA,4,65,78
2024-01-20,9H 0M 0S,12,8,NA,4,61,NA
2024-01-20,10H 0M 0S,16,7,NA,4,58,NA
2024-01-20,11H 0M 0S,21,6,NA,4,57,NA
2024-01-20,12H 0M 0S,27,6,NA,4,55,NA
2024-01-20,13H 0M 0S,33,6,NA,4,54,NA
2024-01-20,14H 0M 0S,38,5,NA,4,55,NA
2024-01-20,15H 0M 0S,34,5,NA,4,55,NA
2024-01-20,16H 0M 0S,22,7,NA,4,54,NA
2024-01-20,17H 0M 0S,16,10,NA,4,55,75
2024-01-20,18H 0M 0S,11,9,NA,4,58,76
2024-01-20,19H 0M 0S,6,12,NA,4,57,NA
2024-01-20,20H 0M 0S,7,11,NA,4,55,NA
2024-01-20,21H 0M 0S,6,11,NA,4,52,NA
2024-01-20,22H 0M 0S,5,11,NA,4,52,NA
2024-01-20,23H 0M 0S,9,9,NA,4,52,NA
2024-01-21,0S,7,8,NA,4,45,NA
2024-01-21,1H 0M 0S,5,9,NA,4,45,NA
2024-01-21,2H 0M 0S,5,9,NA,4,44,NA
2024-01-21,3H 0M 0S,6,9,NA,4,43,NA
2024-01-21,4H 0M 0S,4,8,NA,4,43,NA
2024-01-21,5H 0M 0S,1,10,NA,4,43,NA
2024-01-21,6H 0M 0S,6,8,NA,4,43,NA
2024-01-21,7H 0M 0S,4,11,NA,4,41,NA
2024-01-21,8H 0M 0S,1,15,NA,4,44,NA
2024-01-21,9H 0M 0S,2,12,NA,4,45,NA
2024-01-21,10H 0M 0S,5,10,NA,4,45,NA
2024-01-21,11H 0M 0S,12,8,NA,4,45,NA
2024-01-21,12H 0M 0S,19,7,NA,4,45,NA
2024-01-21,13H 0M 0S,23,7,NA,4,44,NA
2024-01-21,14H 0M 0S,27,6,NA,4,44,NA
2024-01-21,15H 0M 0S,24,3,NA,4,43,NA
2024-01-21,16H 0M 0S,23,4,NA,2,41,NA
2024-01-21,17H 0M 0S,19,5,NA,2,39,NA
2024-01-21,18H 0M 0S,7,11,NA,2,35,NA
2024-01-21,19H 0M 0S,11,8,NA,2,33,NA
2024-01-21,20H 0M 0S,11,8,NA,2,33,NA
2024-01-21,21H 0M 0S,11,7,NA,2,33,NA
2024-01-21,22H 0M 0S,11,7,NA,2,31,NA
2024-01-21,23H 0M 0S,9,7,NA,2,31,NA
2024-01-22,0S,6,9,NA,2,31,NA
2024-01-22,1H 0M 0S,9,7,NA,2,33,NA
2024-01-22,2H 0M 0S,8,7,NA,2,33,NA
2024-01-22,3H 0M 0S,9,6,NA,2,33,NA
2024-01-22,4H 0M 0S,8,6,NA,2,33,NA
2024-01-22,5H 0M 0S,6,6,NA,2,33,NA
2024-01-22,6H 0M 0S,2,9,NA,2,33,NA
2024-01-22,7H 0M 0S,1,10,NA,2,34,NA
2024-01-22,8H 0M 0S,1,11,4,2,34,NA
2024-01-22,9H 0M 0S,1,13,5,2,34,NA
2024-01-22,10H 0M 0S,3,17,6,4,35,NA
2024-01-22,11H 0M 0S,6,20,7,4,36,NA
2024-01-22,12H 0M 0S,16,12,8,4,38,NA
2024-01-22,13H 0M 0S,27,5,8,4,38,NA
2024-01-22,14H 0M 0S,29,3,8,4,36,NA
2024-01-22,15H 0M 0S,29,3,7,4,36,NA
2024-01-22,16H 0M 0S,29,3,6,4,35,NA
2024-01-22,17H 0M 0S,27,3,4,4,35,NA
2024-01-22,18H 0M 0S,26,4,3,4,34,NA
2024-01-22,19H 0M 0S,19,8,2,4,35,NA
2024-01-22,20H 0M 0S,8,15,2,4,35,NA
2024-01-22,21H 0M 0S,1,61,3,4,35,NA
2024-01-22,22H 0M 0S,1,61,5,4,36,NA
2024-01-22,23H 0M 0S,1,20,6,4,41,NA
2024-01-23,0S,1,19,8,4,45,NA
2024-01-23,1H 0M 0S,1,16,9,4,54,NA
2024-01-23,2H 0M 0S,0,15,10,4,57,NA
2024-01-23,3H 0M 0S,0,14,10,4,60,NA
2024-01-23,4H 0M 0S,NA,NA,11,4,61,NA
2024-01-23,5H 0M 0S,0,11,10,6,64,NA
2024-01-23,6H 0M 0S,0,11,8,6,65,NA
2024-01-23,7H 0M 0S,0,11,7,6,65,NA
2024-01-23,8H 0M 0S,1,11,7,6,65,NA
2024-01-23,9H 0M 0S,1,12,7,6,65,NA
2024-01-23,10H 0M 0S,4,14,7,6,67,NA
2024-01-23,11H 0M 0S,15,14,7,4,67,NA
2024-01-23,12H 0M 0S,28,8,6,4,67,NA
2024-01-23,13H 0M 0S,34,5,6,4,68,NA
2024-01-23,14H 0M 0S,33,3,5,4,68,NA
2024-01-23,15H 0M 0S,29,3,5,4,67,NA
2024-01-23,16H 0M 0S,29,3,5,4,67,NA
2024-01-23,17H 0M 0S,29,3,NA,4,67,NA
2024-01-23,18H 0M 0S,24,4,NA,4,70,NA
2024-01-23,19H 0M 0S,18,9,NA,4,70,91
2024-01-23,20H 0M 0S,15,12,NA,4,70,91
2024-01-23,21H 0M 0S,8,19,NA,4,70,91
2024-01-23,22H 0M 0S,1,64,NA,4,70,91
2024-01-23,23H 0M 0S,1,62,NA,4,71,93
2024-01-24,0S,1,19,8,4,45,NA
2024-01-24,1H 0M 0S,1,16,9,4,54,NA
2024-01-24,2H 0M 0S,0,15,10,4,57,NA
2024-01-24,3H 0M 0S,0,14,10,4,60,NA
2024-01-24,4H 0M 0S,NA,NA,11,4,61,NA
2024-01-24,5H 0M 0S,0,11,10,6,64,NA
2024-01-24,6H 0M 0S,0,11,8,6,65,NA
2024-01-24,7H 0M 0S,0,11,7,6,65,NA
2024-01-24,8H 0M 0S,1,11,7,6,65,NA
2024-01-24,9H 0M 0S,1,12,7,6,65,NA
2024-01-24,10H 0M 0S,4,14,7,6,67,NA
2024-01-24,11H 0M 0S,15,14,7,4,67,NA
2024-01-24,12H 0M 0S,28,8,6,4,67,NA
2024-01-24,13H 0M 0S,34,5,6,4,68,NA
2024-01-24,14H 0M 0S,33,3,5,4,68,NA
2024-01-24,15H 0M 0S,29,3,5,4,67,NA
2024-01-24,16H 0M 0S,29,3,5,4,67,NA
2024-01-24,17H 0M 0S,29,3,NA,4,67,NA
2024-01-24,18H 0M 0S,24,4,NA,4,70,NA
2024-01-24,19H 0M 0S,18,9,NA,4,70,91
2024-01-24,20H 0M 0S,15,12,NA,4,70,91
2024-01-24,21H 0M 0S,8,19,NA,4,70,91
2024-01-24,22H 0M 0S,1,64,NA,4,70,91
2024-01-24,23H 0M 0S,1,62,NA,4,71,93
2024-01-25,0S,1,19,9,4,70,93
2024-01-25,1H 0M 0S,1,18,8,4,70,93
2024-01-25,2H 0M 0S,1,16,8,4,67,90
2024-01-25,3H 0M 0S,0,16,8,4,65,90
2024-01-25,4H 0M 0S,1,15,8,4,65,87
2024-01-25,5H 0M 0S,1,13,7,4,64,85
2024-01-25,6H 0M 0S,1,12,6,4,63,85
2024-01-25,7H 0M 0S,0,12,4,4,61,84
2024-01-25,8H 0M 0S,1,12,3,4,60,84
2024-01-25,9H 0M 0S,1,14,3,4,58,84
2024-01-25,10H 0M 0S,5,18,4,4,60,84
2024-01-25,11H 0M 0S,13,61,4,4,58,84
2024-01-25,12H 0M 0S,27,7,5,4,60,85
2024-01-25,13H 0M 0S,26,3,5,4,60,85
2024-01-25,14H 0M 0S,24,2,NA,4,63,84
2024-01-25,15H 0M 0S,25,3,NA,4,61,84
2024-01-25,16H 0M 0S,25,3,NA,4,64,84
2024-01-25,17H 0M 0S,26,3,NA,4,64,84
2024-01-25,18H 0M 0S,24,4,NA,4,64,84
2024-01-25,19H 0M 0S,18,7,NA,4,64,82
2024-01-25,20H 0M 0S,15,9,NA,4,64,82
2024-01-25,21H 0M 0S,1,20,NA,4,64,82
2024-01-25,22H 0M 0S,1,64,NA,4,67,84
2024-01-25,23H 0M 0S,1,62,NA,4,71,87
2024-01-26,0S,1,19,9,4,70,93
2024-01-26,1H 0M 0S,1,18,8,4,70,93
2024-01-26,2H 0M 0S,1,16,8,4,67,90
2024-01-26,3H 0M 0S,0,16,8,4,65,90
2024-01-26,4H 0M 0S,1,15,8,4,65,87
2024-01-26,5H 0M 0S,1,13,7,4,64,85
2024-01-26,6H 0M 0S,1,12,6,4,63,85
2024-01-26,7H 0M 0S,0,12,4,4,61,84
2024-01-26,8H 0M 0S,1,12,3,4,60,84
2024-01-26,9H 0M 0S,1,14,3,4,58,84
2024-01-26,10H 0M 0S,5,18,4,4,60,84
2024-01-26,11H 0M 0S,13,61,4,4,58,84
2024-01-26,12H 0M 0S,27,7,5,4,60,85
2024-01-26,13H 0M 0S,26,3,5,4,60,85
2024-01-26,14H 0M 0S,24,2,NA,4,63,84
2024-01-26,15H 0M 0S,25,3,NA,4,61,84
2024-01-26,16H 0M 0S,25,3,NA,4,64,84
2024-01-26,17H 0M 0S,26,3,NA,4,64,84
2024-01-26,18H 0M 0S,24,4,NA,4,64,84
2024-01-26,19H 0M 0S,18,7,NA,4,64,82
2024-01-26,20H 0M 0S,15,9,NA,4,64,82
2024-01-26,21H 0M 0S,1,20,NA,4,64,82
2024-01-26,22H 0M 0S,1,64,NA,4,67,84
2024-01-26,23H 0M 0S,1,62,NA,4,71,87
2024-01-27,0S,1,18,NA,4,73,87
2024-01-27,1H 0M 0S,1,18,NA,4,70,85
2024-01-27,2H 0M 0S,1,17,NA,4,70,85
2024-01-27,3H 0M 0S,1,14,5,4,70,87
2024-01-27,4H 0M 0S,1,13,5,4,70,85
2024-01-27,5H 0M 0S,1,13,4,4,68,85
2024-01-27,6H 0M 0S,1,13,4,4,67,82
2024-01-27,7H 0M 0S,0,13,4,4,65,81
2024-01-27,8H 0M 0S,1,12,3,4,64,81
2024-01-27,9H 0M 0S,3,12,3,4,63,81
2024-01-27,10H 0M 0S,6,13,2,4,63,81
2024-01-27,11H 0M 0S,9,14,2,4,61,82
2024-01-27,12H 0M 0S,22,9,2,4,61,82
2024-01-27,13H 0M 0S,30,7,NA,4,60,84
2024-01-27,14H 0M 0S,36,4,NA,4,60,84
2024-01-27,15H 0M 0S,35,5,NA,4,60,82
2024-01-27,16H 0M 0S,36,3,NA,4,58,82
2024-01-27,17H 0M 0S,35,3,NA,4,60,82
2024-01-27,18H 0M 0S,31,3,NA,4,58,84
2024-01-27,19H 0M 0S,19,10,NA,4,61,85
2024-01-27,20H 0M 0S,11,13,NA,4,67,90
2024-01-27,21H 0M 0S,11,10,NA,4,71,96
2024-01-27,22H 0M 0S,11,9,NA,4,71,96
2024-01-27,23H 0M 0S,6,13,NA,4,71,97
2024-01-28,0S,9,10,NA,4,71,97
2024-01-28,1H 0M 0S,3,14,NA,4,68,94
2024-01-28,2H 0M 0S,3,12,NA,4,67,93
2024-01-28,3H 0M 0S,4,10,NA,4,65,90
2024-01-28,4H 0M 0S,4,10,NA,4,65,90
2024-01-28,5H 0M 0S,3,11,NA,4,65,88
2024-01-28,6H 0M 0S,1,13,NA,4,64,88
2024-01-28,7H 0M 0S,0,13,NA,4,65,90
2024-01-28,8H 0M 0S,1,12,NA,4,64,90
2024-01-28,9H 0M 0S,4,10,NA,4,64,90
2024-01-28,10H 0M 0S,10,9,NA,4,64,90
2024-01-28,11H 0M 0S,17,8,NA,4,63,90
2024-01-28,12H 0M 0S,26,8,NA,4,64,88
2024-01-28,13H 0M 0S,33,8,NA,4,67,88
2024-01-28,14H 0M 0S,35,7,NA,4,68,90
2024-01-28,15H 0M 0S,36,5,NA,4,68,91
2024-01-28,16H 0M 0S,36,6,NA,4,70,91
2024-01-28,17H 0M 0S,30,5,NA,4,71,93
2024-01-28,18H 0M 0S,25,7,NA,4,77,94
2024-01-28,19H 0M 0S,19,9,NA,4,78,94
2024-01-28,20H 0M 0S,16,9,NA,4,77,93
2024-01-28,21H 0M 0S,12,11,NA,4,76,90
2024-01-28,22H 0M 0S,6,14,NA,4,76,90
2024-01-28,23H 0M 0S,4,15,NA,4,76,88
2024-01-29,0S,9,11,NA,4,74,88
2024-01-29,1H 0M 0S,13,8,NA,4,71,88
2024-01-29,2H 0M 0S,12,7,NA,4,70,84
2024-01-29,3H 0M 0S,11,7,NA,4,67,NA
2024-01-29,4H 0M 0S,4,11,NA,4,67,NA
2024-01-29,5H 0M 0S,4,9,NA,4,67,NA
2024-01-29,6H 0M 0S,1,10,NA,4,67,NA
2024-01-29,7H 0M 0S,1,13,NA,4,65,NA
2024-01-29,8H 0M 0S,1,14,NA,4,65,NA
2024-01-29,9H 0M 0S,3,15,NA,4,65,NA
2024-01-29,10H 0M 0S,4,16,NA,4,67,NA
2024-01-29,11H 0M 0S,11,13,NA,4,68,NA
2024-01-29,12H 0M 0S,19,11,NA,4,67,NA
2024-01-29,13H 0M 0S,24,10,NA,4,65,NA
2024-01-29,14H 0M 0S,31,7,NA,4,64,NA
2024-01-29,15H 0M 0S,34,6,NA,4,65,NA
2024-01-29,16H 0M 0S,31,6,NA,4,65,NA
2024-01-29,17H 0M 0S,28,7,NA,4,64,NA
2024-01-29,18H 0M 0S,24,9,NA,4,60,NA
2024-01-29,19H 0M 0S,15,15,NA,4,57,NA
2024-01-29,20H 0M 0S,9,19,NA,4,55,NA
2024-01-29,21H 0M 0S,4,62,NA,4,55,NA
2024-01-29,22H 0M 0S,4,18,NA,4,55,NA
2024-01-29,23H 0M 0S,1,20,NA,4,57,NA
2024-01-30,0S,1,18,NA,4,58,NA
2024-01-30,1H 0M 0S,3,16,NA,4,61,NA
2024-01-30,2H 0M 0S,1,16,NA,4,64,NA
2024-01-30,3H 0M 0S,3,13,NA,4,65,82
2024-01-30,4H 0M 0S,4,10,NA,4,65,82
2024-01-30,5H 0M 0S,2,13,NA,4,67,82
2024-01-30,6H 0M 0S,5,12,NA,4,67,NA
2024-01-30,7H 0M 0S,1,16,NA,4,70,NA
2024-01-30,8H 0M 0S,1,16,NA,4,76,NA
2024-01-30,9H 0M 0S,1,16,NA,4,77,88
2024-01-30,10H 0M 0S,4,18,NA,4,77,88
2024-01-30,11H 0M 0S,9,20,NA,4,80,88
2024-01-30,12H 0M 0S,21,10,NA,4,81,87
2024-01-30,13H 0M 0S,29,4,NA,4,81,87
2024-01-30,14H 0M 0S,33,4,NA,4,80,87
2024-01-30,15H 0M 0S,36,6,NA,4,77,85
2024-01-30,16H 0M 0S,39,5,NA,4,78,85
2024-01-30,17H 0M 0S,38,5,NA,4,78,87
2024-01-30,18H 0M 0S,34,7,NA,4,78,88
2024-01-30,19H 0M 0S,30,13,NA,4,78,88
2024-01-30,20H 0M 0S,24,19,NA,4,80,90
2024-01-30,21H 0M 0S,6,65,NA,4,78,90
2024-01-30,22H 0M 0S,4,19,NA,4,78,90
2024-01-30,23H 0M 0S,10,11,6,4,77,90
2024-01-31,0S,6,13,6,4,77,90
2024-01-31,1H 0M 0S,3,15,6,4,77,88
2024-01-31,2H 0M 0S,2,17,6,4,77,88
2024-01-31,3H 0M 0S,3,13,6,4,78,90
2024-01-31,4H 0M 0S,1,15,6,4,78,93
2024-01-31,5H 0M 0S,4,12,5,4,77,91
2024-01-31,6H 0M 0S,1,13,4,4,77,91
2024-01-31,7H 0M 0S,1,14,5,4,76,91
2024-01-31,8H 0M 0S,1,14,6,4,74,90
2024-01-31,9H 0M 0S,1,17,7,4,76,91
2024-01-31,10H 0M 0S,2,67,8,4,76,91
2024-01-31,11H 0M 0S,6,69,9,6,78,91
2024-01-31,12H 0M 0S,16,61,10,6,80,91
2024-01-31,13H 0M 0S,26,14,10,6,81,91
2024-01-31,14H 0M 0S,36,11,10,6,83,91
2024-01-31,15H 0M 0S,38,6,10,6,84,93
2024-01-31,16H 0M 0S,34,4,8,6,83,93
2024-01-31,17H 0M 0S,33,4,7,6,81,93
2024-01-31,18H 0M 0S,29,5,5,6,81,91
2024-01-31,19H 0M 0S,21,10,4,6,81,90
2024-01-31,20H 0M 0S,10,19,4,6,80,90
2024-01-31,21H 0M 0S,4,62,4,6,80,88
2024-01-31,22H 0M 0S,8,19,4,6,81,87
2024-01-31,23H 0M 0S,10,16,5,6,83,88
2024-02-01,0S,8,16,5,6,83,88
2024-02-01,1H 0M 0S,4,18,5,6,83,91
2024-02-01,2H 0M 0S,1,20,6,6,83,94
2024-02-01,3H 0M 0S,1,18,6,6,84,93
2024-02-01,4H 0M 0S,1,16,6,6,84,91
2024-02-01,5H 0M 0S,1,15,6,6,87,94
2024-02-01,6H 0M 0S,0,14,6,6,88,94
2024-02-01,7H 0M 0S,1,13,6,4,88,94
2024-02-01,8H 0M 0S,1,14,7,6,96,96
2024-02-01,9H 0M 0S,2,16,8,6,96,96
2024-02-01,10H 0M 0S,6,20,8,6,94,96
2024-02-01,11H 0M 0S,20,13,8,6,91,96
2024-02-01,12H 0M 0S,28,11,8,6,90,94
2024-02-01,13H 0M 0S,36,6,7,6,91,94
2024-02-01,14H 0M 0S,44,5,7,6,91,94
2024-02-01,15H 0M 0S,41,4,6,6,91,93
2024-02-01,16H 0M 0S,33,4,5,6,91,93
2024-02-01,17H 0M 0S,27,4,4,6,93,93
2024-02-01,18H 0M 0S,26,6,3,6,91,93
2024-02-01,19H 0M 0S,24,7,3,6,91,93
2024-02-01,20H 0M 0S,21,6,3,6,91,91
2024-02-01,21H 0M 0S,19,7,3,6,88,90
2024-02-01,22H 0M 0S,17,8,3,4,84,87
2024-02-01,23H 0M 0S,21,6,3,4,81,85
2024-02-02,0S,23,5,3,4,80,84
2024-02-02,1H 0M 0S,16,10,3,4,78,81
2024-02-02,2H 0M 0S,6,15,3,4,78,79
2024-02-02,3H 0M 0S,1,18,3,4,77,82
2024-02-02,4H 0M 0S,1,17,4,4,78,81
2024-02-02,5H 0M 0S,1,16,4,4,77,81
2024-02-02,6H 0M 0S,1,15,4,4,77,81
2024-02-02,7H 0M 0S,1,14,5,4,77,79
2024-02-02,8H 0M 0S,1,14,5,4,70,78
2024-02-02,9H 0M 0S,3,16,6,4,67,78
2024-02-02,10H 0M 0S,9,18,7,4,65,78
2024-02-02,11H 0M 0S,21,10,7,4,65,78
2024-02-02,12H 0M 0S,27,6,6,4,64,79
2024-02-02,13H 0M 0S,28,3,6,4,61,78
2024-02-02,14H 0M 0S,28,3,5,4,60,78
2024-02-02,15H 0M 0S,28,3,5,4,60,79
2024-02-02,16H 0M 0S,29,3,4,4,60,79
2024-02-02,17H 0M 0S,28,3,3,4,61,79
2024-02-02,18H 0M 0S,26,4,2,4,63,81
2024-02-02,19H 0M 0S,24,5,1,4,63,81
2024-02-02,20H 0M 0S,21,6,1,4,63,82
2024-02-02,21H 0M 0S,19,7,2,4,63,81
2024-02-02,22H 0M 0S,19,6,2,4,63,82
2024-02-02,23H 0M 0S,19,5,2,4,63,NA
2024-02-03,0S,21,3,2,4,61,NA
2024-02-03,1H 0M 0S,22,2,2,4,61,NA
2024-02-03,2H 0M 0S,23,1,2,4,60,NA
2024-02-03,3H 0M 0S,22,1,1,4,55,NA
2024-02-03,4H 0M 0S,21,2,1,4,52,NA
2024-02-03,5H 0M 0S,21,2,1,4,45,NA
2024-02-03,6H 0M 0S,21,2,1,4,43,NA
2024-02-03,7H 0M 0S,20,3,1,2,40,NA
2024-02-03,8H 0M 0S,17,5,1,2,38,NA
2024-02-03,9H 0M 0S,18,4,1,2,35,NA
2024-02-03,10H 0M 0S,19,3,1,2,34,NA
2024-02-03,11H 0M 0S,21,3,1,2,33,NA
2024-02-03,12H 0M 0S,26,2,1,2,33,NA
2024-02-03,13H 0M 0S,27,2,1,2,34,NA
2024-02-03,14H 0M 0S,29,2,1,2,39,NA
2024-02-03,15H 0M 0S,30,2,1,2,41,NA
2024-02-03,16H 0M 0S,30,2,1,2,44,NA
2024-02-03,17H 0M 0S,30,3,1,2,45,NA
2024-02-03,18H 0M 0S,29,3,1,2,45,NA
2024-02-03,19H 0M 0S,27,3,1,2,45,NA
2024-02-03,20H 0M 0S,26,3,1,2,45,NA
2024-02-03,21H 0M 0S,26,3,1,2,45,NA
2024-02-03,22H 0M 0S,26,3,1,2,45,NA
2024-02-03,23H 0M 0S,24,4,1,2,45,NA
2024-02-04,0S,27,2,1,2,51,NA
2024-02-04,1H 0M 0S,26,2,1,2,44,NA
2024-02-04,2H 0M 0S,24,2,1,2,44,NA
2024-02-04,3H 0M 0S,19,5,1,2,44,NA
2024-02-04,4H 0M 0S,16,7,1,2,44,NA
2024-02-04,5H 0M 0S,12,9,1,2,44,NA
2024-02-04,6H 0M 0S,1,14,2,2,45,NA
2024-02-04,7H 0M 0S,1,15,2,2,52,NA
2024-02-04,8H 0M 0S,3,14,3,2,54,NA
2024-02-04,9H 0M 0S,6,13,3,2,55,NA
2024-02-04,10H 0M 0S,14,12,4,2,57,NA
2024-02-04,11H 0M 0S,24,6,4,2,57,NA
2024-02-04,12H 0M 0S,31,7,4,2,55,NA
2024-02-04,13H 0M 0S,40,6,4,2,52,NA
2024-02-04,14H 0M 0S,44,5,4,4,45,NA
2024-02-04,15H 0M 0S,51,4,3,4,40,NA
2024-02-04,16H 0M 0S,43,3,3,4,38,NA
2024-02-04,17H 0M 0S,39,3,2,4,35,NA
2024-02-04,18H 0M 0S,36,3,2,4,34,NA
2024-02-04,19H 0M 0S,33,4,2,4,34,NA
2024-02-04,20H 0M 0S,22,10,2,4,34,NA
2024-02-04,21H 0M 0S,2,67,4,4,35,NA
2024-02-04,22H 0M 0S,1,68,7,4,38,NA
2024-02-04,23H 0M 0S,1,66,8,4,43,NA
2024-02-05,0S,1,61,9,4,52,NA
2024-02-05,1H 0M 0S,1,19,10,4,58,NA
2024-02-05,2H 0M 0S,2,20,10,4,61,NA
2024-02-05,3H 0M 0S,5,16,11,6,64,NA
2024-02-05,4H 0M 0S,4,16,11,6,67,NA
2024-02-05,5H 0M 0S,7,14,9,6,68,NA
2024-02-05,6H 0M 0S,9,12,7,6,68,NA
2024-02-05,7H 0M 0S,4,17,5,6,67,NA
2024-02-05,8H 0M 0S,10,11,4,6,65,NA
2024-02-05,9H 0M 0S,16,10,4,6,64,NA
2024-02-05,10H 0M 0S,25,4,3,6,64,NA
2024-02-05,11H 0M 0S,26,4,3,6,67,NA
2024-02-05,12H 0M 0S,28,4,3,4,68,NA
2024-02-05,13H 0M 0S,29,4,2,4,68,NA
2024-02-05,14H 0M 0S,31,4,2,4,68,NA
2024-02-05,15H 0M 0S,31,5,2,4,68,NA
2024-02-05,16H 0M 0S,29,5,2,4,70,NA
2024-02-05,17H 0M 0S,29,5,1,4,70,NA
2024-02-05,18H 0M 0S,28,4,1,4,70,NA
2024-02-05,19H 0M 0S,25,6,2,4,71,NA
2024-02-05,20H 0M 0S,21,9,2,4,71,75
2024-02-05,21H 0M 0S,20,7,2,4,73,75
2024-02-05,22H 0M 0S,19,6,2,4,70,73
2024-02-05,23H 0M 0S,19,5,2,4,64,69
2024-02-06,0S,19,5,2,4,58,66
2024-02-06,1H 0M 0S,22,3,2,4,54,64
2024-02-06,2H 0M 0S,23,2,2,4,52,NA
2024-02-06,3H 0M 0S,24,2,2,4,44,NA
2024-02-06,4H 0M 0S,24,2,1,2,41,NA
2024-02-06,5H 0M 0S,15,7,1,2,40,NA
2024-02-06,6H 0M 0S,13,9,1,2,39,NA
2024-02-06,7H 0M 0S,11,11,1,2,39,NA
2024-02-06,8H 0M 0S,9,13,1,2,39,NA
2024-02-06,9H 0M 0S,14,11,2,2,39,NA
2024-02-06,10H 0M 0S,18,10,2,2,38,NA
2024-02-06,11H 0M 0S,24,7,3,2,36,NA
2024-02-06,12H 0M 0S,28,5,3,2,35,NA
2024-02-06,13H 0M 0S,30,7,3,2,35,NA
2024-02-06,14H 0M 0S,34,8,3,2,34,NA
2024-02-06,15H 0M 0S,41,10,3,2,33,NA
2024-02-06,16H 0M 0S,57,6,3,2,33,NA
2024-02-06,17H 0M 0S,55,5,3,2,34,NA
2024-02-06,18H 0M 0S,46,6,2,2,34,NA
2024-02-06,19H 0M 0S,40,10,3,2,35,NA
2024-02-06,20H 0M 0S,16,69,4,2,35,NA
2024-02-06,21H 0M 0S,1,69,5,2,38,NA
2024-02-06,22H 0M 0S,5,20,5,2,40,NA
2024-02-06,23H 0M 0S,7,15,6,4,43,NA
2024-02-07,0S,6,16,6,4,45,NA
2024-02-07,1H 0M 0S,1,19,7,4,52,NA
2024-02-07,2H 0M 0S,1,18,7,4,55,NA
2024-02-07,3H 0M 0S,4,16,7,4,60,NA
2024-02-07,4H 0M 0S,8,13,6,4,63,NA
2024-02-07,5H 0M 0S,7,13,5,4,64,NA
2024-02-07,6H 0M 0S,4,15,5,4,65,NA
2024-02-07,7H 0M 0S,1,19,5,4,65,NA
2024-02-07,8H 0M 0S,1,18,6,4,70,NA
2024-02-07,9H 0M 0S,2,63,7,4,74,NA
2024-02-07,10H 0M 0S,5,64,8,6,80,NA
2024-02-07,11H 0M 0S,20,18,8,6,83,NA
2024-02-07,12H 0M 0S,39,12,8,6,84,NA
2024-02-07,13H 0M 0S,55,8,8,6,87,84
2024-02-07,14H 0M 0S,61,6,8,6,88,84
2024-02-07,15H 0M 0S,55,4,7,6,90,NA
2024-02-07,16H 0M 0S,53,4,6,6,90,84
2024-02-07,17H 0M 0S,46,4,4,6,90,82
2024-02-07,18H 0M 0S,41,5,3,6,88,NA
2024-02-07,19H 0M 0S,35,9,3,6,88,NA
2024-02-07,20H 0M 0S,28,16,3,6,87,82
2024-02-07,21H 0M 0S,5,76,4,6,86,81
2024-02-07,22H 0M 0S,1,78,7,6,84,81
2024-02-07,23H 0M 0S,1,74,9,6,88,82
2024-02-08,0S,1,70,10,6,93,85
2024-02-08,1H 0M 0S,1,66,11,6,97,88
2024-02-08,2H 0M 0S,3,64,12,6,99,90
2024-02-08,3H 0M 0S,5,19,12,8,99,91
2024-02-08,4H 0M 0S,7,17,12,8,101,91
2024-02-08,5H 0M 0S,9,14,11,8,101,93
2024-02-08,6H 0M 0S,4,19,9,8,102,94
2024-02-08,7H 0M 0S,3,19,7,8,102,94
2024-02-08,8H 0M 0S,1,62,7,6,102,93
2024-02-08,9H 0M 0S,4,63,7,6,101,93
2024-02-08,10H 0M 0S,9,66,7,6,101,93
2024-02-08,11H 0M 0S,21,61,7,6,99,93
2024-02-08,12H 0M 0S,36,15,7,6,101,94
2024-02-08,13H 0M 0S,63,8,7,6,101,94
2024-02-08,14H 0M 0S,67,6,7,6,101,93
2024-02-08,15H 0M 0S,53,5,6,6,101,91
2024-02-08,16H 0M 0S,61,5,5,6,102,91
2024-02-08,17H 0M 0S,65,5,4,8,102,91
2024-02-08,18H 0M 0S,59,5,3,8,102,90
2024-02-08,19H 0M 0S,42,10,3,8,102,90
2024-02-08,20H 0M 0S,19,NA,4,8,103,90
2024-02-08,21H 0M 0S,2,NA,6,8,103,90
2024-02-08,22H 0M 0S,1,NA,8,8,103,90
2024-02-08,23H 0M 0S,1,NA,10,8,103,91
2024-02-09,0S,1,76,12,8,103,90
2024-02-09,1H 0M 0S,1,73,13,8,103,91
2024-02-09,2H 0M 0S,1,69,14,8,104,91
2024-02-09,3H 0M 0S,2,65,15,8,104,91
2024-02-09,4H 0M 0S,9,17,14,8,104,91
2024-02-09,5H 0M 0S,4,20,12,8,104,91
2024-02-09,6H 0M 0S,1,65,10,8,105,93
2024-02-09,7H 0M 0S,1,65,10,8,105,93
2024-02-09,8H 0M 0S,1,63,9,8,106,94
2024-02-09,9H 0M 0S,2,71,10,8,106,94
2024-02-09,10H 0M 0S,6,74,10,8,107,96
2024-02-09,11H 0M 0S,19,67,10,8,107,96
2024-02-09,12H 0M 0S,34,16,10,10,107,96
