"","year","Mes","day","Hora","O3_Horario","O3_8H","NO2","CO_8H","SO2_24H","PM_10","PM_2.5"
"366",2021,1,16,"05:00",0.025,0.016,0.011,1.57,0.003,38,17
"367",2021,1,16,"06:00",0.022,0.016,0.017,1.55,0.003,28,13
"368",2021,1,16,"07:00",0.003,0.015,0.025,1.52,0.003,42,17
"369",2021,1,16,"08:00",0.003,0.014,0.025,1.51,0.003,53,23
"370",2021,1,16,"09:00",0.007,0.014,0.026,1.51,0.003,55,23
"371",2021,1,16,"10:00",0.013,0.014,0.029,1.53,0.003,58,26
"372",2021,1,16,"11:00",0.031,0.015,0.022,1.56,0.003,51,23
"373",2021,1,16,"12:00",0.044,0.019,0.007,1.59,0.003,35,17
"374",2021,1,16,"13:00",0.048,0.021,0.006,1.61,0.003,28,17
"375",2021,1,16,"14:00",0.05,0.025,0.005,1.61,0.003,24,6
"376",2021,1,16,"15:00",0.045,0.03,0.004,1.61,0.003,23,7
"377",2021,1,16,"16:00",0.039,0.035,0.004,1.59,0.003,22,4
"378",2021,1,16,"17:00",0.041,0.039,0.004,1.56,0.003,18,4
"379",2021,1,16,"18:00",0.038,0.042,0.006,1.51,0.003,23,7
"380",2021,1,16,"19:00",0.03,0.042,0.012,1.44,0.003,21,5
"381",2021,1,16,"20:00",0.027,0.04,0.014,1.4,0.003,22,8
"382",2021,1,16,"21:00",0.028,0.037,0.012,1.38,0.003,27,14
"383",2021,1,16,"22:00",0.027,0.034,0.013,1.37,0.003,33,14
"384",2021,1,16,"23:00",0.029,0.032,0.009,1.37,0.003,36,18
"385",2021,1,17,"00:00",0.025,0.031,0.008,1.37,0.003,29,16
"386",2021,1,17,"01:00",0.021,0.028,0.011,1.38,0.003,26,17
"387",2021,1,17,"02:00",0.015,0.025,0.012,1.38,0.003,25,13
"388",2021,1,17,"03:00",0.012,0.023,0.014,1.38,0.003,26,11
"389",2021,1,17,"04:00",0.01,0.021,0.013,1.39,0.003,26,8
"390",2021,1,17,"05:00",0.01,0.019,0.012,1.38,0.003,25,10
"391",2021,1,17,"06:00",0.009,0.016,0.012,1.38,0.003,27,9
"392",2021,1,17,"07:00",0.005,0.013,0.016,1.38,0.003,22,11
"393",2021,1,17,"08:00",0.002,0.011,0.016,1.38,0.002,30,15
"394",2021,1,17,"09:00",0.004,0.008,0.016,1.4,0.002,30,13
"395",2021,1,17,"10:00",0.014,0.008,0.012,1.42,0.002,20,13
"396",2021,1,17,"11:00",0.027,0.01,0.013,1.44,0.002,17,9
"397",2021,1,17,"12:00",0.034,0.013,0.014,1.47,0.002,27,13
"398",2021,1,17,"13:00",0.043,0.017,0.008,1.48,0.002,22,8
"399",2021,1,17,"14:00",0.043,0.022,0.006,1.49,0.002,15,8
"400",2021,1,17,"15:00",0.046,0.027,0.005,1.49,0.002,12,NA
"401",2021,1,17,"16:00",0.044,0.032,0.005,1.48,0.002,20,NA
"402",2021,1,17,"17:00",0.043,0.037,0.007,1.47,0.002,29,11
"403",2021,1,17,"18:00",0.032,0.039,0.01,1.44,0.003,29,15
"404",2021,1,17,"19:00",0.029,0.039,0.01,1.42,0.003,46,20
"405",2021,1,17,"20:00",0.026,0.038,0.012,1.39,0.003,32,18
"406",2021,1,17,"21:00",0.017,0.035,0.017,1.37,0.003,26,13
"407",2021,1,17,"22:00",0.015,0.032,0.017,1.37,0.003,27,13
"408",2021,1,17,"23:00",0.022,0.029,0.011,1.37,0.003,19,10
"409",2021,1,18,"00:00",0.021,0.026,0.012,1.38,0.003,20,6
"410",2021,1,18,"01:00",0.024,0.023,0.008,1.39,0.003,20,6
"411",2021,1,18,"02:00",0.012,0.021,0.016,1.39,0.003,21,6
"412",2021,1,18,"03:00",0.005,0.018,0.019,1.4,0.003,26,9
"413",2021,1,18,"04:00",0.006,0.015,0.016,1.41,0.003,29,15
"414",2021,1,18,"05:00",0.007,0.014,0.015,1.41,0.003,28,12
"415",2021,1,18,"06:00",0.003,0.013,0.018,1.41,0.003,28,10
"416",2021,1,18,"07:00",0.001,0.01,0.016,1.41,0.003,36,12
"417",2021,1,18,"08:00",0.002,0.008,0.015,1.43,0.003,39,11
"418",2021,1,18,"09:00",0.004,0.005,0.018,1.46,0.003,35,9
"419",2021,1,18,"10:00",0.009,0.005,0.023,1.5,0.003,41,14
"420",2021,1,18,"11:00",0.022,0.007,0.018,1.55,0.003,37,18
"421",2021,1,18,"12:00",0.037,0.011,0.009,1.6,0.003,29,14
"422",2021,1,18,"13:00",0.047,0.016,0.009,1.62,0.003,17,8
"423",2021,1,18,"14:00",0.056,0.022,0.007,1.63,0.003,18,6
"424",2021,1,18,"15:00",0.052,0.029,0.006,1.62,0.003,16,5
"425",2021,1,18,"16:00",0.05,0.035,0.005,1.6,0.003,17,4
"426",2021,1,18,"17:00",0.042,0.039,0.007,1.57,0.003,19,2
"427",2021,1,18,"18:00",0.041,0.043,0.006,1.51,0.003,15,4
"428",2021,1,18,"19:00",0.04,0.046,0.012,1.45,0.003,19,4
"429",2021,1,18,"20:00",0.024,0.044,0.023,1.41,0.003,27,9
"430",2021,1,18,"21:00",0.01,0.039,0.031,1.39,0.003,36,15
"431",2021,1,18,"22:00",0.016,0.034,0.022,1.4,0.003,46,21
"432",2021,1,18,"23:00",0.013,0.03,0.021,1.42,0.003,44,18
"433",2021,1,19,"00:00",0.014,0.025,0.018,1.45,0.003,39,17
"434",2021,1,19,"01:00",0.012,0.021,0.018,1.48,0.003,36,18
"435",2021,1,19,"02:00",0.005,0.017,0.021,1.51,0.003,35,14
"436",2021,1,19,"03:00",0.001,0.012,0.025,1.54,0.003,44,17
"437",2021,1,19,"04:00",0.001,0.009,0.023,1.56,0.003,55,22
"438",2021,1,19,"05:00",0.001,0.008,0.02,1.58,0.003,55,23
"439",2021,1,19,"06:00",0.001,0.006,0.019,1.59,0.003,53,22
"440",2021,1,19,"07:00",0.001,0.005,0.019,1.6,0.003,49,20
"441",2021,1,19,"08:00",0.002,0.003,0.018,1.61,0.003,50,18
"442",2021,1,19,"09:00",0.006,0.002,0.02,1.63,0.003,41,12
"443",2021,1,19,"10:00",0.013,0.003,0.022,1.67,0.003,37,19
"444",2021,1,19,"11:00",0.023,0.006,0.023,1.7,0.003,38,20
"445",2021,1,19,"12:00",0.043,0.011,0.013,1.72,0.003,31,18
"446",2021,1,19,"13:00",0.054,0.018,0.008,1.72,0.003,25,13
"447",2021,1,19,"14:00",0.057,0.025,0.005,1.7,0.003,18,7
"448",2021,1,19,"15:00",0.055,0.032,0.005,1.66,0.003,17,4
"449",2021,1,19,"16:00",0.048,0.037,0.004,1.62,0.003,15,4
"450",2021,1,19,"17:00",0.047,0.043,0.005,1.57,0.003,18,6
"451",2021,1,19,"18:00",0.045,0.047,0.006,1.51,0.003,22,4
"452",2021,1,19,"19:00",0.035,0.048,0.014,1.45,0.003,23,7
"453",2021,1,19,"20:00",0.01,0.044,0.028,1.41,0.003,29,12
"454",2021,1,19,"21:00",0.012,0.039,0.024,1.39,0.003,31,15
"455",2021,1,19,"22:00",0.01,0.033,0.025,1.39,0.003,33,18
"456",2021,1,19,"23:00",0.003,0.026,0.03,1.41,0.003,41,20
"457",2021,1,20,"00:00",0.01,0.022,0.025,1.45,0.003,45,18
"458",2021,1,20,"01:00",0.015,0.018,0.018,1.49,0.003,44,12
"459",2021,1,20,"02:00",0.013,0.014,0.016,1.51,0.003,38,12
"460",2021,1,20,"03:00",0.009,0.01,0.019,1.53,0.003,37,14
"461",2021,1,20,"04:00",0.014,0.011,0.013,1.54,0.003,30,12
"462",2021,1,20,"05:00",0.003,0.01,0.021,1.53,0.003,26,9
"463",2021,1,20,"06:00",0.001,0.009,0.022,1.52,0.003,39,16
"464",2021,1,20,"07:00",0.001,0.008,0.02,1.51,0.003,45,18
"465",2021,1,20,"08:00",0.002,0.007,0.019,1.49,0.003,48,18
"466",2021,1,20,"09:00",0.005,0.006,0.019,1.49,0.003,42,17
"467",2021,1,20,"10:00",0.013,0.006,0.019,1.52,0.003,33,12
"468",2021,1,20,"11:00",0.026,0.008,0.013,1.55,0.003,32,17
"469",2021,1,20,"12:00",0.033,0.011,0.014,1.57,0.003,29,13
"470",2021,1,20,"13:00",0.032,0.014,0.011,1.59,0.003,36,12
"471",2021,1,20,"14:00",0.03,0.018,0.007,1.6,0.003,30,8
"472",2021,1,20,"15:00",0.029,0.021,0.008,1.6,0.003,25,8
"473",2021,1,20,"16:00",0.03,0.025,0.007,1.59,0.003,15,3
"474",2021,1,20,"17:00",0.024,0.027,0.009,1.56,0.003,26,8
"475",2021,1,20,"18:00",0.018,0.028,0.015,1.52,0.003,22,8
"476",2021,1,20,"19:00",0.015,0.026,0.016,1.49,0.003,22,11
"477",2021,1,20,"20:00",0.012,0.024,0.016,1.47,0.003,26,11
"478",2021,1,20,"21:00",0.012,0.021,0.015,1.46,0.003,22,11
"479",2021,1,20,"22:00",0.01,0.019,0.017,1.45,0.003,23,11
"480",2021,1,20,"23:00",0.015,0.017,0.011,1.45,0.003,22,10
"481",2021,1,21,"00:00",0.011,0.015,0.016,1.45,0.002,21,10
"482",2021,1,21,"01:00",0.002,0.012,0.021,1.46,0.002,27,14
"483",2021,1,21,"02:00",0.001,0.01,0.018,1.47,0.002,39,18
"484",2021,1,21,"03:00",0.001,0.008,0.019,1.49,0.003,37,14
"485",2021,1,21,"04:00",0.001,0.007,0.015,1.51,0.003,46,17
"486",2021,1,21,"05:00",0.001,0.005,0.013,1.52,0.003,34,12
"487",2021,1,21,"06:00",0.002,0.004,0.013,1.53,0.003,30,9
"488",2021,1,21,"07:00",0.001,0.003,0.013,1.54,0.003,29,8
"489",2021,1,21,"08:00",0.001,0.001,0.013,1.55,0.003,26,6
"490",2021,1,21,"09:00",0.004,0.002,0.018,1.57,0.003,26,6
"491",2021,1,21,"10:00",0.01,0.003,0.022,1.6,0.003,35,10
"492",2021,1,21,"11:00",0.02,0.005,0.017,1.64,0.003,32,17
"493",2021,1,21,"12:00",0.036,0.009,0.015,1.65,0.003,29,18
"494",2021,1,21,"13:00",0.045,0.015,0.016,1.66,0.003,27,13
"495",2021,1,21,"14:00",0.045,0.02,0.006,1.66,0.003,21,13
"496",2021,1,21,"15:00",0.048,0.026,0.005,1.65,0.003,17,6
"497",2021,1,21,"16:00",0.044,0.032,0.003,1.63,0.003,15,NA
"498",2021,1,21,"17:00",0.044,0.037,0.004,1.6,0.003,13,4
"499",2021,1,21,"18:00",0.039,0.04,0.006,1.53,0.003,19,3
"500",2021,1,21,"19:00",0.03,0.041,0.014,1.47,0.003,18,6
"501",2021,1,21,"20:00",0.021,0.04,0.021,1.42,0.003,20,6
"502",2021,1,21,"21:00",0.005,0.035,0.036,1.4,0.003,25,10
"503",2021,1,21,"22:00",0.002,0.029,0.036,1.42,0.003,46,19
"504",2021,1,21,"23:00",0.001,0.023,0.035,1.49,0.003,56,24
"505",2021,1,22,"00:00",0.001,0.018,0.031,1.57,0.003,61,25
"506",2021,1,22,"01:00",0.001,0.013,0.031,1.68,0.003,77,23
"507",2021,1,22,"02:00",0.001,0.008,0.027,1.79,0.003,76,24
"508",2021,1,22,"03:00",0.002,0.004,0.024,1.89,0.003,68,25
"509",2021,1,22,"04:00",0.002,0.002,0.021,1.97,0.003,60,25
"510",2021,1,22,"05:00",0.002,0.002,0.021,2.03,0.003,50,21
"511",2021,1,22,"06:00",0.002,0.002,0.021,2.02,0.003,44,16
"512",2021,1,22,"07:00",0.001,0.002,0.021,1.98,0.004,44,15
"513",2021,1,22,"08:00",0.002,0.002,0.022,1.93,0.004,44,15
"514",2021,1,22,"09:00",0.004,0.002,0.027,1.87,0.004,46,16
"515",2021,1,22,"10:00",0.011,0.003,0.028,1.84,0.004,55,24
"516",2021,1,22,"11:00",0.027,0.006,0.024,1.82,0.004,56,24
"517",2021,1,22,"12:00",0.052,0.013,0.016,1.79,0.004,48,24
"518",2021,1,22,"13:00",0.066,0.021,0.009,1.76,0.005,42,18
"519",2021,1,22,"14:00",0.075,0.03,0.012,1.74,0.005,38,14
"520",2021,1,22,"15:00",0.092,0.041,0.011,1.72,0.005,40,12
"521",2021,1,22,"16:00",0.089,0.052,0.009,1.7,0.005,39,13
"522",2021,1,22,"17:00",0.075,0.061,0.008,1.67,0.005,41,13
"523",2021,1,22,"18:00",0.071,0.068,0.009,1.61,0.005,39,13
"524",2021,1,22,"19:00",0.064,0.073,0.014,1.54,0.006,43,13
"525",2021,1,22,"20:00",0.044,0.072,0.032,1.49,0.006,39,16
"526",2021,1,22,"21:00",0.012,0.065,0.051,1.49,0.006,47,19
"527",2021,1,22,"22:00",0.01,0.057,0.033,1.53,0.006,52,22
"528",2021,1,22,"23:00",0.007,0.047,0.031,1.56,0.006,46,20
"529",2021,1,23,"00:00",0.002,0.036,0.037,1.59,0.006,45,18
"530",2021,1,23,"01:00",0.003,0.027,0.035,1.63,0.006,57,26
"531",2021,1,23,"02:00",0.008,0.019,0.025,1.68,0.005,59,25
"532",2021,1,23,"03:00",0.007,0.012,0.023,1.72,0.005,55,24
"533",2021,1,23,"04:00",0.005,0.007,0.025,1.74,0.005,49,23
"534",2021,1,23,"05:00",0.004,0.006,0.022,1.74,0.005,50,21
"535",2021,1,23,"06:00",0.003,0.005,0.022,1.71,0.005,46,20
"536",2021,1,23,"07:00",0.002,0.004,0.023,1.69,0.005,45,19
"537",2021,1,23,"08:00",0.002,0.004,0.023,1.67,0.005,45,17
"538",2021,1,23,"09:00",0.006,0.005,0.029,1.66,0.005,46,20
"539",2021,1,23,"10:00",0.014,0.005,0.038,1.67,0.005,64,26
"540",2021,1,23,"11:00",0.029,0.008,0.033,1.71,0.005,69,29
"541",2021,1,23,"12:00",0.044,0.013,0.021,1.74,0.005,59,21
"542",2021,1,23,"13:00",0.063,0.02,0.015,1.76,0.004,43,19
"543",2021,1,23,"14:00",0.072,0.029,0.016,1.76,0.004,38,15
"544",2021,1,23,"15:00",0.079,0.039,0.011,1.76,0.004,37,11
"545",2021,1,23,"16:00",0.065,0.047,0.006,1.75,0.004,38,9
"546",2021,1,23,"17:00",0.062,0.054,0.006,1.72,0.004,32,8
"547",2021,1,23,"18:00",0.057,0.059,0.007,1.67,0.004,26,8
"548",2021,1,23,"19:00",0.052,0.062,0.012,1.59,0.004,27,10
"549",2021,1,23,"20:00",0.04,0.061,0.021,1.52,0.004,29,10
"550",2021,1,23,"21:00",0.019,0.056,0.024,1.48,0.004,33,17
"551",2021,1,23,"22:00",0.021,0.049,0.018,1.47,0.004,42,20
"552",2021,1,23,"23:00",0.02,0.042,0.016,1.46,0.004,36,16
"553",2021,1,24,"00:00",0.016,0.036,0.02,1.45,0.004,30,13
"554",2021,1,24,"01:00",0.01,0.029,0.024,1.45,0.003,28,13
"555",2021,1,24,"02:00",0.013,0.024,0.022,1.47,0.003,48,22
"556",2021,1,24,"03:00",0.014,0.019,0.021,1.49,0.004,56,24
"557",2021,1,24,"04:00",0.008,0.015,0.024,1.51,0.004,59,22
"558",2021,1,24,"05:00",0.007,0.014,0.022,1.53,0.004,64,27
"559",2021,1,24,"06:00",0.009,0.012,0.02,1.54,0.004,62,26
"560",2021,1,24,"07:00",0.005,0.01,0.023,1.55,0.004,56,22
"561",2021,1,24,"08:00",0.004,0.009,0.024,1.57,0.004,58,24
"562",2021,1,24,"09:00",0.006,0.008,0.025,1.6,0.004,56,26
"563",2021,1,24,"10:00",0.009,0.008,0.028,1.64,0.004,69,29
"564",2021,1,24,"11:00",0.021,0.009,0.032,1.67,0.004,80,34
"565",2021,1,24,"12:00",0.039,0.013,0.025,1.71,0.004,85,36
"566",2021,1,24,"13:00",0.05,0.018,0.01,1.74,0.004,58,25
"567",2021,1,24,"14:00",0.058,0.024,0.006,1.73,0.004,37,14
"568",2021,1,24,"15:00",0.068,0.032,0.005,1.72,0.004,30,11
"569",2021,1,24,"16:00",0.057,0.039,0.005,1.69,0.004,30,7
"570",2021,1,24,"17:00",0.051,0.044,0.005,1.65,0.004,25,3
"571",2021,1,24,"18:00",0.051,0.049,0.006,1.6,0.004,32,7
"572",2021,1,24,"19:00",0.046,0.053,0.009,1.55,0.004,31,11
"573",2021,1,24,"20:00",0.02,0.05,0.032,1.49,0.004,36,13
"574",2021,1,24,"21:00",0.005,0.045,0.046,1.48,0.004,44,20
"575",2021,1,24,"22:00",0.002,0.038,0.047,1.53,0.004,52,24
"576",2021,1,24,"23:00",0.002,0.029,0.04,1.65,0.004,75,33
"577",2021,1,25,"00:00",NA,0.025,NA,1.68,0.004,75,33
"578",2021,1,25,"01:00",NA,0.021,NA,1.73,0.004,NA,NA
"579",2021,1,25,"02:00",NA,NA,NA,NA,0.004,NA,NA
"580",2021,1,25,"03:00",NA,NA,NA,NA,0.004,NA,NA
"581",2021,1,25,"04:00",NA,NA,NA,NA,0.004,NA,NA
"582",2021,1,25,"05:00",NA,NA,NA,NA,NA,NA,NA
"583",2021,1,25,"06:00",NA,NA,NA,NA,NA,NA,NA
"584",2021,1,25,"07:00",NA,NA,NA,NA,NA,NA,NA
"585",2021,1,25,"08:00",NA,NA,NA,NA,NA,NA,NA
"586",2021,1,25,"09:00",NA,NA,NA,NA,NA,NA,NA
"587",2021,1,25,"10:00",NA,NA,NA,NA,NA,NA,NA
"588",2021,1,25,"11:00",NA,NA,NA,NA,NA,NA,NA
"589",2021,1,25,"12:00",NA,NA,NA,NA,NA,NA,NA
"590",2021,1,25,"13:00",NA,NA,NA,NA,NA,NA,NA
"591",2021,1,25,"14:00",NA,NA,NA,NA,NA,NA,NA
"592",2021,1,25,"15:00",NA,NA,NA,NA,NA,NA,NA
"593",2021,1,25,"16:00",NA,NA,NA,NA,NA,NA,NA
"594",2021,1,25,"17:00",NA,NA,NA,NA,NA,NA,NA
"595",2021,1,25,"18:00",0.047,NA,0.006,NA,NA,NA,NA
"596",2021,1,25,"19:00",0.039,NA,0.011,NA,NA,36,9
"597",2021,1,25,"20:00",0.025,NA,0.02,NA,NA,28,11
"598",2021,1,25,"21:00",0.011,NA,0.031,NA,NA,30,9
"599",2021,1,25,"22:00",0.018,NA,0.022,NA,NA,34,16
"600",2021,1,25,"23:00",0.017,0.026,0.023,1.5,NA,32,16
"601",2021,1,26,"00:00",0.013,0.024,0.024,1.52,NA,32,14
"602",2021,1,26,"01:00",0.003,0.022,0.03,1.54,NA,41,12
"603",2021,1,26,"02:00",0.001,0.016,0.028,1.58,NA,49,17
"604",2021,1,26,"03:00",0.001,0.011,0.028,1.64,NA,68,25
"605",2021,1,26,"04:00",0.001,0.008,0.027,1.69,NA,74,26
"606",2021,1,26,"05:00",0.001,0.007,0.026,1.73,NA,70,28
"607",2021,1,26,"06:00",0.001,0.005,0.025,1.76,NA,69,32
"608",2021,1,26,"07:00",0.001,0.003,0.021,1.78,NA,63,27
"609",2021,1,26,"08:00",0.003,0.002,0.021,1.8,NA,56,23
"610",2021,1,26,"09:00",0.005,0.002,0.028,1.82,NA,52,22
"611",2021,1,26,"10:00",0.016,0.004,0.03,1.84,NA,54,24
"612",2021,1,26,"11:00",0.036,0.008,0.021,1.85,0.004,58,25
"613",2021,1,26,"12:00",0.056,0.015,0.02,1.84,0.004,56,23
"614",2021,1,26,"13:00",0.069,0.023,0.012,1.82,0.004,53,21
"615",2021,1,26,"14:00",0.072,0.032,0.007,1.79,0.004,50,17
"616",2021,1,26,"15:00",0.057,0.039,0.007,1.75,0.004,42,17
"617",2021,1,26,"16:00",0.054,0.046,0.005,1.71,0.004,35,11
"618",2021,1,26,"17:00",0.056,0.052,0.005,1.66,0.004,36,13
"619",2021,1,26,"18:00",0.055,0.057,0.007,1.6,0.004,36,12
"620",2021,1,26,"19:00",0.049,0.059,0.011,1.54,0.004,36,11
"621",2021,1,26,"20:00",0.038,0.056,0.02,1.49,0.004,35,13
"622",2021,1,26,"21:00",0.019,0.05,0.038,1.47,0.004,34,15
"623",2021,1,26,"22:00",0.005,0.042,0.049,1.48,0.004,45,20
"624",2021,1,26,"23:00",0.002,0.035,0.049,1.53,0.004,57,22
"625",2021,1,27,"00:00",0.001,0.028,0.046,1.63,0.004,81,30
"626",2021,1,27,"01:00",0.004,0.022,0.039,1.75,0.004,100,45
"627",2021,1,27,"02:00",0.004,0.015,0.036,1.86,0.004,94,41
"628",2021,1,27,"03:00",0.001,0.009,0.035,1.96,0.004,94,39
"629",2021,1,27,"04:00",0.001,0.005,0.032,2.03,0.004,80,33
"630",2021,1,27,"05:00",0.002,0.003,0.026,2.09,0.004,79,31
"631",2021,1,27,"06:00",0.004,0.002,0.024,2.12,0.004,67,25
"632",2021,1,27,"07:00",0.003,0.003,0.027,2.11,0.004,57,25
"633",2021,1,27,"08:00",0.005,0.003,0.027,2.05,0.004,56,23
"634",2021,1,27,"09:00",0.009,0.004,0.028,1.97,0.004,55,23
"635",2021,1,27,"10:00",0.02,0.006,0.029,1.92,0.004,54,25
"636",2021,1,27,"11:00",0.043,0.011,0.02,1.87,0.004,55,26
"637",2021,1,27,"12:00",0.058,0.018,0.014,1.83,0.004,52,24
"638",2021,1,27,"13:00",0.074,0.027,0.007,1.78,0.004,42,17
"639",2021,1,27,"14:00",0.088,0.038,0.013,1.74,0.004,43,15
"640",2021,1,27,"15:00",0.063,0.045,0.013,1.7,0.004,50,14
"641",2021,1,27,"16:00",0.053,0.051,0.014,1.67,0.004,66,19
"642",2021,1,27,"17:00",0.043,0.055,0.018,1.63,0.004,113,36
"643",2021,1,27,"18:00",0.036,0.057,0.018,1.6,0.004,135,44
"644",2021,1,27,"19:00",0.037,0.057,0.014,1.56,0.004,120,40
"645",2021,1,27,"20:00",0.031,0.053,0.015,1.54,0.004,100,31
"646",2021,1,27,"21:00",0.026,0.047,0.015,1.54,0.004,74,27
"647",2021,1,27,"22:00",0.025,0.039,0.01,1.54,0.004,58,21
"648",2021,1,27,"23:00",0.025,0.035,0.012,1.53,0.004,42,16
"649",2021,1,28,"00:00",0.028,0.031,0.008,1.52,0.004,35,13
"650",2021,1,28,"01:00",0.029,0.03,0.006,1.51,0.004,30,13
"651",2021,1,28,"02:00",0.03,0.029,0.005,1.49,0.004,21,9
"652",2021,1,28,"03:00",NA,0.028,NA,1.47,0.004,21,NA
"653",2021,1,28,"04:00",0.031,0.028,0.005,1.44,0.003,14,5
"654",2021,1,28,"05:00",0.028,0.028,0.007,1.41,0.003,9,NA
"655",2021,1,28,"06:00",0.031,0.029,0.007,1.38,0.003,7,3
"656",2021,1,28,"07:00",0.031,0.03,0.008,1.36,0.003,8,NA
"657",2021,1,28,"08:00",0.028,0.03,0.011,1.35,0.003,7,1
"658",2021,1,28,"09:00",0.028,0.03,0.012,1.34,0.003,7,3
"659",2021,1,28,"10:00",0.034,0.03,0.01,1.34,0.003,5,3
"660",2021,1,28,"11:00",0.042,0.032,0.008,1.35,0.002,12,7
"661",2021,1,28,"12:00",0.042,0.033,0.011,1.37,0.002,31,10
"662",2021,1,28,"13:00",0.055,0.036,0.012,1.38,0.002,43,13
"663",2021,1,28,"14:00",0.042,0.038,0.011,1.4,0.002,49,14
"664",2021,1,28,"15:00",0.039,0.039,0.009,1.42,0.002,57,16
"665",2021,1,28,"16:00",0.035,0.04,0.01,1.44,0.002,72,19
"666",2021,1,28,"17:00",0.036,0.041,0.012,1.45,0.002,84,26
"667",2021,1,28,"18:00",0.029,0.04,0.016,1.46,0.002,87,26
"668",2021,1,28,"19:00",0.013,0.036,0.026,1.48,0.002,79,24
"669",2021,1,28,"20:00",0.015,0.033,0.02,1.51,0.002,72,26
"670",2021,1,28,"21:00",0.02,0.029,0.014,1.53,0.002,66,24
"671",2021,1,28,"22:00",0.02,0.026,0.013,1.55,0.002,52,17
"672",2021,1,28,"23:00",0.018,0.023,0.013,1.56,0.002,40,16
"673",2021,1,29,"00:00",0.013,0.021,0.018,1.58,0.002,38,15
"674",2021,1,29,"01:00",0.023,0.019,0.01,1.58,0.002,31,8
"675",2021,1,29,"02:00",0.019,0.018,0.012,1.58,0.002,25,7
"676",2021,1,29,"03:00",0.01,0.017,0.016,1.57,0.002,22,8
"677",2021,1,29,"04:00",0.003,0.016,0.019,1.54,0.002,29,10
"678",2021,1,29,"05:00",0.002,0.014,0.02,1.52,0.002,36,13
"679",2021,1,29,"06:00",0.008,0.012,0.016,1.5,0.002,30,13
"680",2021,1,29,"07:00",0.002,0.01,0.02,1.49,0.002,31,11
"681",2021,1,29,"08:00",0.002,0.009,0.022,1.49,0.002,27,11
"682",2021,1,29,"09:00",0.006,0.007,0.022,1.51,0.002,30,9
"683",2021,1,29,"10:00",0.015,0.006,0.021,1.54,0.002,31,10
"684",2021,1,29,"11:00",0.029,0.008,0.019,1.58,0.002,30,14
"685",2021,1,29,"12:00",0.039,0.013,0.019,1.61,0.002,35,14
"686",2021,1,29,"13:00",0.042,0.018,0.006,1.63,0.002,32,11
"687",2021,1,29,"14:00",0.042,0.022,0.005,1.62,0.003,25,11
"688",2021,1,29,"15:00",0.041,0.027,0.004,1.61,0.003,17,4
"689",2021,1,29,"16:00",0.039,0.032,0.006,1.59,0.003,14,NA
"690",2021,1,29,"17:00",0.039,0.036,0.006,1.56,0.003,18,3
"691",2021,1,29,"18:00",0.033,0.038,0.009,1.52,0.003,18,6
"692",2021,1,29,"19:00",0.024,0.037,0.015,1.48,0.003,26,5
"693",2021,1,29,"20:00",0.014,0.034,0.02,1.45,0.003,43,15
"694",2021,1,29,"21:00",0.017,0.031,0.016,1.44,0.003,48,23
"695",2021,1,29,"22:00",0.02,0.028,0.012,1.44,0.003,40,24
"696",2021,1,29,"23:00",0.021,0.026,0.011,1.44,0.003,26,24
"697",2021,1,30,"00:00",0.021,0.024,0.011,1.45,0.003,22,11
"698",2021,1,30,"01:00",0.02,0.021,0.011,1.46,0.003,17,NA
"699",2021,1,30,"02:00",0.018,0.019,0.013,1.47,0.003,18,NA
"700",2021,1,30,"03:00",0.022,0.019,0.01,1.47,0.003,18,NA
"701",2021,1,30,"04:00",0.011,0.019,0.015,1.46,0.003,22,10
"702",2021,1,30,"05:00",0.009,0.018,0.016,1.45,0.003,38,17
"703",2021,1,30,"06:00",0.001,0.015,0.019,1.45,0.003,34,12
"704",2021,1,30,"07:00",0.002,0.013,0.018,1.46,0.003,34,12
"705",2021,1,30,"08:00",0.002,0.011,0.017,1.47,0.003,42,15
"706",2021,1,30,"09:00",0.006,0.009,0.022,1.51,0.003,43,17
"707",2021,1,30,"10:00",0.015,0.009,0.022,1.57,0.003,46,18
"708",2021,1,30,"11:00",0.034,0.01,0.017,1.63,0.003,47,20
"709",2021,1,30,"12:00",0.058,0.016,0.013,1.67,0.003,48,16
"710",2021,1,30,"13:00",0.069,0.023,0.011,1.69,0.003,51,18
"711",2021,1,30,"14:00",0.071,0.032,0.012,1.7,0.003,43,16
"712",2021,1,30,"15:00",0.077,0.042,0.011,1.7,0.003,41,13
"713",2021,1,30,"16:00",0.081,0.051,0.008,1.69,0.003,41,9
"714",2021,1,30,"17:00",0.073,0.06,0.006,1.66,0.003,50,13
"715",2021,1,30,"18:00",0.068,0.066,0.007,1.6,0.003,49,15
"716",2021,1,30,"19:00",0.065,0.07,0.01,1.55,0.003,42,14
"717",2021,1,30,"20:00",0.061,0.071,0.013,1.51,0.003,43,12
"718",2021,1,30,"21:00",0.039,0.067,0.033,1.5,0.003,42,18
"719",2021,1,30,"22:00",0.018,0.06,0.032,1.52,0.003,52,23
"720",2021,1,30,"23:00",0.021,0.053,0.019,1.55,0.003,55,25
"721",2021,1,31,"00:00",0.014,0.045,0.025,1.57,0.003,47,19
"722",2021,1,31,"01:00",0.005,0.036,0.041,1.61,0.003,60,23
"723",2021,1,31,"02:00",0.004,0.028,0.04,1.66,0.004,91,35
"724",2021,1,31,"03:00",0.013,0.022,0.026,1.73,0.004,97,39
